person1_id,person2_id,sentence_id,description,is_true,relation_id,id
NYT_ENG_20081015.0070.LDC2009T13_396_28,NYT_ENG_20081015.0070.LDC2009T13_396_35,NYT_ENG_20081015.0070.LDC2009T13_396,Elizabeth Taylor-Marie,f,NYT_ENG_20081015.0070.LDC2009T13_396_28-NYT_ENG_20081015.0070.LDC2009T13_396_35,135400
NYT_ENG_20081121.0047.LDC2009T13_1539_42,NYT_ENG_20081121.0047.LDC2009T13_1539_48,NYT_ENG_20081121.0047.LDC2009T13_1539,Lucille-Irene,f,NYT_ENG_20081121.0047.LDC2009T13_1539_42-NYT_ENG_20081121.0047.LDC2009T13_1539_48,151404
LTW_ENG_20081211.0047.LDC2009T13_1377_25,LTW_ENG_20081211.0047.LDC2009T13_1377_13,LTW_ENG_20081211.0047.LDC2009T13_1377,Ernie Hudson-Danny DeVito,f,LTW_ENG_20081211.0047.LDC2009T13_1377_25-LTW_ENG_20081211.0047.LDC2009T13_1377_13,71924
eng-WL-110-174612-12993825_103_80,eng-WL-110-174612-12993825_103_14,eng-WL-110-174612-12993825_103,Alicia Keys-Janet Jackson,f,eng-WL-110-174612-12993825_103_80-eng-WL-110-174612-12993825_103_14,109436
eng-WL-110-174612-12991355_95_53,eng-WL-110-174612-12991355_95_46,eng-WL-110-174612-12991355_95,Jessica Simpson-Tom Jones,f,eng-WL-110-174612-12991355_95_53-eng-WL-110-174612-12991355_95_46,188280
135656@6_22,135656@6_36,135656@6,Frances McDormand-Brad Pitt,f,135656@6_22-135656@6_36,117216
AFP_ENG_20080311.0569.LDC2009T13_278_7,AFP_ENG_20080311.0569.LDC2009T13_278_33,AFP_ENG_20080311.0569.LDC2009T13_278,Anwar-Nurul Izzah Anwar,f,AFP_ENG_20080311.0569.LDC2009T13_278_7-AFP_ENG_20080311.0569.LDC2009T13_278_33,259926
AFP_ENG_20080710.0726.LDC2009T13_28_2,AFP_ENG_20080710.0726.LDC2009T13_28_35,AFP_ENG_20080710.0726.LDC2009T13_28,Ricky Ponting-Brad Haddin,f,AFP_ENG_20080710.0726.LDC2009T13_28_2-AFP_ENG_20080710.0726.LDC2009T13_28_35,280854
AFP_ENG_20081120.0231.LDC2009T13_182_24,AFP_ENG_20081120.0231.LDC2009T13_182_45,AFP_ENG_20081120.0231.LDC2009T13_182,Yusuf Pathan-Irfan Pathan,f,AFP_ENG_20081120.0231.LDC2009T13_182_24-AFP_ENG_20081120.0231.LDC2009T13_182_45,208128
APW_ENG_20081014.1290.LDC2009T13_369_53,APW_ENG_20081014.1290.LDC2009T13_369_34,APW_ENG_20081014.1290.LDC2009T13_369,Alicia Keys-Mary J. Blige,f,APW_ENG_20081014.1290.LDC2009T13_369_53-APW_ENG_20081014.1290.LDC2009T13_369_34,123049
45172@25_25,45172@25_31,45172@25,Mamie Gummer-Meryl Streep,f,45172@25_25-45172@25_31,217980
NYT_ENG_20070602.0029.LDC2009T13_76_56,NYT_ENG_20070602.0029.LDC2009T13_76_59,NYT_ENG_20070602.0029.LDC2009T13_76,Jayne Mansfield-Audrey Hepburn,f,NYT_ENG_20070602.0029.LDC2009T13_76_56-NYT_ENG_20070602.0029.LDC2009T13_76_59,243612
143576@36_0,143576@36_6,143576@36,Byrne Piven-Piven,f,143576@36_0-143576@36_6,157983
NYT_ENG_20081204.0214.LDC2009T13_1516_12,NYT_ENG_20081204.0214.LDC2009T13_1516_5,NYT_ENG_20081204.0214.LDC2009T13_1516,Sander Levin-Carl Levin,f,NYT_ENG_20081204.0214.LDC2009T13_1516_12-NYT_ENG_20081204.0214.LDC2009T13_1516_5,72115
APW_ENG_20070524.0883.LDC2009T13_361_12,APW_ENG_20070524.0883.LDC2009T13_361_42,APW_ENG_20070524.0883.LDC2009T13_361,Goldie Hawn-Catherine Deneuve,f,APW_ENG_20070524.0883.LDC2009T13_361_12-APW_ENG_20070524.0883.LDC2009T13_361_42,70928
APW_ENG_19990607.0425.LDC2007T07_456_10,APW_ENG_19990607.0425.LDC2007T07_456_16,APW_ENG_19990607.0425.LDC2007T07_456,Moshe Dayan-Shmuel Dayan,f,APW_ENG_19990607.0425.LDC2007T07_456_10-APW_ENG_19990607.0425.LDC2007T07_456_16,239654
eng-WL-11-174595-12967693_124_5,eng-WL-11-174595-12967693_124_30,eng-WL-11-174595-12967693_124,Katie Holmes-Kerry Packer,f,eng-WL-11-174595-12967693_124_5-eng-WL-11-174595-12967693_124_30,173468
LTW_ENG_20081217.0064.LDC2009T13_6_40,LTW_ENG_20081217.0064.LDC2009T13_6_7,LTW_ENG_20081217.0064.LDC2009T13_6,Kate-Paul Henning,f,LTW_ENG_20081217.0064.LDC2009T13_6_40-LTW_ENG_20081217.0064.LDC2009T13_6_7,73348
75747@2_40,75747@2_30,75747@2,Alison Lohman-John Malkovich,f,75747@2_40-75747@2_30,2957
eng-WL-11-174595-12968455_286_4,eng-WL-11-174595-12968455_286_28,eng-WL-11-174595-12968455_286,Amy Adams-Taye Diggs,f,eng-WL-11-174595-12968455_286_4-eng-WL-11-174595-12968455_286_28,267643
AFP_ENG_20080830.0412.LDC2009T13_201_2,AFP_ENG_20080830.0412.LDC2009T13_201_29,AFP_ENG_20080830.0412.LDC2009T13_201,Michael Clarke-Mitchell Johnson,f,AFP_ENG_20080830.0412.LDC2009T13_201_2-AFP_ENG_20080830.0412.LDC2009T13_201_29,278614
APW_ENG_20070914.0052.LDC2009T13_295_6,APW_ENG_20070914.0052.LDC2009T13_295_9,APW_ENG_20070914.0052.LDC2009T13_295,Roderick Taylor-Bruce A. Taylor,f,APW_ENG_20070914.0052.LDC2009T13_295_6-APW_ENG_20070914.0052.LDC2009T13_295_9,32298
56239@7_41,56239@7_69,56239@7,Grace Kelly-Duke Ellington,f,56239@7_41-56239@7_69,25415
NYT_ENG_20080904.0118.LDC2009T13_1152_56,NYT_ENG_20080904.0118.LDC2009T13_1152_41,NYT_ENG_20080904.0118.LDC2009T13_1152,Carrie Preston-Chris Bauer,f,NYT_ENG_20080904.0118.LDC2009T13_1152_56-NYT_ENG_20080904.0118.LDC2009T13_1152_41,213853
LTW_ENG_20080215.0009.LDC2009T13_537_10,LTW_ENG_20080215.0009.LDC2009T13_537_13,LTW_ENG_20080215.0009.LDC2009T13_537,Nicole Kidman-Jennifer Jason Leigh,f,LTW_ENG_20080215.0009.LDC2009T13_537_10-LTW_ENG_20080215.0009.LDC2009T13_537_13,205552
eng-WL-11-174595-12973351_5_22,eng-WL-11-174595-12973351_5_3,eng-WL-11-174595-12973351_5,Brandon Jenner-Brody Jenner,f,eng-WL-11-174595-12973351_5_22-eng-WL-11-174595-12973351_5_3,207865
AFP_ENG_20070102.0318.LDC2009T13_601_39,AFP_ENG_20070102.0318.LDC2009T13_601_22,AFP_ENG_20070102.0318.LDC2009T13_601,Ronald Reagan-Bill Clinton,f,AFP_ENG_20070102.0318.LDC2009T13_601_39-AFP_ENG_20070102.0318.LDC2009T13_601_22,122295
147048@113_14,147048@113_2,147048@113,Michael Imperioli-Jessica Alba,f,147048@113_14-147048@113_2,79246
NYT_ENG_20070817.0095.LDC2009T13_266_5,NYT_ENG_20070817.0095.LDC2009T13_266_11,NYT_ENG_20070817.0095.LDC2009T13_266,Matthew Macfadyen-Jane,f,NYT_ENG_20070817.0095.LDC2009T13_266_5-NYT_ENG_20070817.0095.LDC2009T13_266_11,269639
AFP_ENG_20070811.0197.LDC2009T13_192_11,AFP_ENG_20070811.0197.LDC2009T13_192_44,AFP_ENG_20070811.0197.LDC2009T13_192,Laura-Barbara,f,AFP_ENG_20070811.0197.LDC2009T13_192_11-AFP_ENG_20070811.0197.LDC2009T13_192_44,63804
APW_ENG_20081105.1645.LDC2009T13_52_1,APW_ENG_20081105.1645.LDC2009T13_52_7,APW_ENG_20081105.1645.LDC2009T13_52,Michelle-Barack Obama,f,APW_ENG_20081105.1645.LDC2009T13_52_1-APW_ENG_20081105.1645.LDC2009T13_52_7,87171
AFP_ENG_20070403.0021.LDC2009T13_457_16,AFP_ENG_20070403.0021.LDC2009T13_457_25,AFP_ENG_20070403.0021.LDC2009T13_457,Joakim Noah-Yannick Noah,f,AFP_ENG_20070403.0021.LDC2009T13_457_16-AFP_ENG_20070403.0021.LDC2009T13_457_25,139757
LTW_ENG_20070824.0057.LDC2009T13_82_45,LTW_ENG_20070824.0057.LDC2009T13_82_48,LTW_ENG_20070824.0057.LDC2009T13_82,Marlon Brando-Maria Schneider,f,LTW_ENG_20070824.0057.LDC2009T13_82_45-LTW_ENG_20070824.0057.LDC2009T13_82_48,206420
LTW_ENG_20080513.0140.LDC2009T13_454_2,LTW_ENG_20080513.0140.LDC2009T13_454_10,LTW_ENG_20080513.0140.LDC2009T13_454,Rory Kennedy-Robert F. Kennedy,f,LTW_ENG_20080513.0140.LDC2009T13_454_2-LTW_ENG_20080513.0140.LDC2009T13_454_10,284964
NYT_ENG_20081231.0068.LDC2009T13_38_22,NYT_ENG_20081231.0068.LDC2009T13_38_2,NYT_ENG_20081231.0068.LDC2009T13_38,Richard Yates-Kate Winslet,f,NYT_ENG_20081231.0068.LDC2009T13_38_22-NYT_ENG_20081231.0068.LDC2009T13_38_2,37021
134252@3_11,134252@3_5,134252@3,Sarah-Todd Palin,f,134252@3_11-134252@3_5,59232
eng-WL-110-174612-12992612_68_12,eng-WL-110-174612-12992612_68_60,eng-WL-110-174612-12992612_68,Janet Jackson-Britney Spears,f,eng-WL-110-174612-12992612_68_12-eng-WL-110-174612-12992612_68_60,166844
XIN_ENG_20070516.0443.LDC2009T13_78_5,XIN_ENG_20070516.0443.LDC2009T13_78_17,XIN_ENG_20070516.0443.LDC2009T13_78,George Clooney-Al Pacino,f,XIN_ENG_20070516.0443.LDC2009T13_78_5-XIN_ENG_20070516.0443.LDC2009T13_78_17,230869
APW_ENG_20070114.0222.LDC2009T13_183_82,APW_ENG_20070114.0222.LDC2009T13_183_13,APW_ENG_20070114.0222.LDC2009T13_183,Ross Taylor-Stephen Fleming,f,APW_ENG_20070114.0222.LDC2009T13_183_82-APW_ENG_20070114.0222.LDC2009T13_183_13,246618
eng-WL-11-174588-12938737_6769_50,eng-WL-11-174588-12938737_6769_58,eng-WL-11-174588-12938737_6769,Tobey Maguire-Hilary Swank,f,eng-WL-11-174588-12938737_6769_50-eng-WL-11-174588-12938737_6769_58,187978
eng-NG-31-100616-11184402_221_9,eng-NG-31-100616-11184402_221_11,eng-NG-31-100616-11184402_221,Isaac-Jacob,f,eng-NG-31-100616-11184402_221_9-eng-NG-31-100616-11184402_221_11,30692
eng-NG-31-104877-11905906_443_3,eng-NG-31-104877-11905906_443_1,eng-NG-31-104877-11905906_443,David-Jesse,f,eng-NG-31-104877-11905906_443_3-eng-NG-31-104877-11905906_443_1,103832
NYT_ENG_20081206.0132.LDC2009T13_1082_7,NYT_ENG_20081206.0132.LDC2009T13_1082_70,NYT_ENG_20081206.0132.LDC2009T13_1082,Vijay Singh-Payne Stewart,f,NYT_ENG_20081206.0132.LDC2009T13_1082_7-NYT_ENG_20081206.0132.LDC2009T13_1082_70,69949
16149@26_12,16149@26_41,16149@26,Rodham-Tony Rodham,f,16149@26_12-16149@26_41,98421
eng-NG-31-130873-12107057_386_31,eng-NG-31-130873-12107057_386_55,eng-NG-31-130873-12107057_386,Bhaskar-Manmohan Singh,f,eng-NG-31-130873-12107057_386_31-eng-NG-31-130873-12107057_386_55,57593
eng-WL-11-174588-12938020_3814_40,eng-WL-11-174588-12938020_3814_3,eng-WL-11-174588-12938020_3814,Meg Tilly-Ethel Barrymore,f,eng-WL-11-174588-12938020_3814_40-eng-WL-11-174588-12938020_3814_3,146895
APW_ENG_20080422.1394.LDC2009T13_427_0,APW_ENG_20080422.1394.LDC2009T13_427_5,APW_ENG_20080422.1394.LDC2009T13_427,Richard Roberts-Oral Roberts,f,APW_ENG_20080422.1394.LDC2009T13_427_0-APW_ENG_20080422.1394.LDC2009T13_427_5,240434
LTW_ENG_20070721.0116.LDC2009T13_177_27,LTW_ENG_20070721.0116.LDC2009T13_177_33,LTW_ENG_20070721.0116.LDC2009T13_177,Ted Koppel-Stephen Breyer,f,LTW_ENG_20070721.0116.LDC2009T13_177_27-LTW_ENG_20070721.0116.LDC2009T13_177_33,12808
NYT_ENG_20070719.0088.LDC2009T13_468_15,NYT_ENG_20070719.0088.LDC2009T13_468_8,NYT_ENG_20070719.0088.LDC2009T13_468,Bill Clinton-Jimmy Carter,f,NYT_ENG_20070719.0088.LDC2009T13_468_15-NYT_ENG_20070719.0088.LDC2009T13_468_8,175586
52679@64_35,52679@64_17,52679@64,Vinnie Jones-Nathaniel Parker,f,52679@64_35-52679@64_17,41139
56584@13_48,56584@13_2,56584@13,Kris Marshall-Simon,f,56584@13_48-56584@13_2,275752
152742@16_44,152742@16_2,152742@16,Danny DeVito-Alan Rickman,f,152742@16_44-152742@16_2,21367
APW_ENG_20081212.1321.LDC2009T13_312_0,APW_ENG_20081212.1321.LDC2009T13_312_10,APW_ENG_20081212.1321.LDC2009T13_312,Al Gore III-Al Gore,f,APW_ENG_20081212.1321.LDC2009T13_312_0-APW_ENG_20081212.1321.LDC2009T13_312_10,149201
AFP_ENG_20081016.0821.LDC2009T13_130_36,AFP_ENG_20081016.0821.LDC2009T13_130_0,AFP_ENG_20081016.0821.LDC2009T13_130,Chuck Hagel-Michelle Obama,f,AFP_ENG_20081016.0821.LDC2009T13_130_36-AFP_ENG_20081016.0821.LDC2009T13_130_0,221673
eng-WL-109-174581-12950617_246_29,eng-WL-109-174581-12950617_246_42,eng-WL-109-174581-12950617_246,Al Franken-Susan Sarandon,f,eng-WL-109-174581-12950617_246_29-eng-WL-109-174581-12950617_246_42,283396
eng-NG-31-141957-9979281_44_16,eng-NG-31-141957-9979281_44_30,eng-NG-31-141957-9979281_44,John Lennon-Heather Mills,f,eng-NG-31-141957-9979281_44_16-eng-NG-31-141957-9979281_44_30,110366
34215@40_68,34215@40_127,34215@40,Adolph Green-Jule Styne,f,34215@40_68-34215@40_127,158912
AFP_ENG_20071009.0314.LDC2009T13_493_33,AFP_ENG_20071009.0314.LDC2009T13_493_38,AFP_ENG_20071009.0314.LDC2009T13_493,Elizabeth II-Philip,f,AFP_ENG_20071009.0314.LDC2009T13_493_33-AFP_ENG_20071009.0314.LDC2009T13_493_38,127823
64833@2_6,64833@2_25,64833@2,Andy Fickman-Kristen Bell,f,64833@2_6-64833@2_25,236920
103874@5_35,103874@5_2,103874@5,Laura Linney-David McCullough,f,103874@5_35-103874@5_2,126
AFP_ENG_20070618.0408.LDC2009T13_218_16,AFP_ENG_20070618.0408.LDC2009T13_218_40,AFP_ENG_20070618.0408.LDC2009T13_218,Ben Harper-Bob Dylan,f,AFP_ENG_20070618.0408.LDC2009T13_218_16-AFP_ENG_20070618.0408.LDC2009T13_218_40,45030
APW_ENG_20080213.0279.LDC2009T13_21_33,APW_ENG_20080213.0279.LDC2009T13_21_63,APW_ENG_20080213.0279.LDC2009T13_21,Mark Gerrard-Clyde Rathbone,f,APW_ENG_20080213.0279.LDC2009T13_21_33-APW_ENG_20080213.0279.LDC2009T13_21_63,55138
AFP_ENG_20080706.0222.LDC2009T13_81_0,AFP_ENG_20080706.0222.LDC2009T13_81_23,AFP_ENG_20080706.0222.LDC2009T13_81,Kiyoko Fukuda-Angela Merkel,f,AFP_ENG_20080706.0222.LDC2009T13_81_0-AFP_ENG_20080706.0222.LDC2009T13_81_23,141199
143008@11_28,143008@11_12,143008@11,Stanley Kramer-Jonathan Winters,f,143008@11_28-143008@11_12,137375
AFP_ENG_20080705.0278.LDC2009T13_604_49,AFP_ENG_20080705.0278.LDC2009T13_604_12,AFP_ENG_20080705.0278.LDC2009T13_604,Praveen Kumar-Gautam Gambhir,f,AFP_ENG_20080705.0278.LDC2009T13_604_49-AFP_ENG_20080705.0278.LDC2009T13_604_12,226582
125840@48_98,125840@48_4,125840@48,David Carbonara-Matthew Weiner,f,125840@48_98-125840@48_4,274086
48462@13_15,48462@13_2,48462@13,Luci Baines Johnson-Johnson,f,48462@13_15-48462@13_2,80314
LTW_ENG_20070323.0102.LDC2009T13_739_40,LTW_ENG_20070323.0102.LDC2009T13_739_28,LTW_ENG_20070323.0102.LDC2009T13_739,Berry Gordy-Smokey Robinson,f,LTW_ENG_20070323.0102.LDC2009T13_739_40-LTW_ENG_20070323.0102.LDC2009T13_739_28,171464
APW_ENG_20081030.1321.LDC2009T13_302_12,APW_ENG_20081030.1321.LDC2009T13_302_40,APW_ENG_20081030.1321.LDC2009T13_302,George Martin-George Harrison,f,APW_ENG_20081030.1321.LDC2009T13_302_12-APW_ENG_20081030.1321.LDC2009T13_302_40,147175
40427@11_17,40427@11_10,40427@11,Kim Gordon-Yoko Ono,f,40427@11_17-40427@11_10,80352
eng-NG-31-100720-11786954_157_8,eng-NG-31-100720-11786954_157_12,eng-NG-31-100720-11786954_157,Isaac-Jacob,f,eng-NG-31-100720-11786954_157_8-eng-NG-31-100720-11786954_157_12,68577
eng-NG-31-138478-12199870_146_10,eng-NG-31-138478-12199870_146_6,eng-NG-31-138478-12199870_146,James-James,f,eng-NG-31-138478-12199870_146_10-eng-NG-31-138478-12199870_146_6,112229
XIN_ENG_20080810.0339.LDC2009T13_139_7,XIN_ENG_20080810.0339.LDC2009T13_139_10,XIN_ENG_20080810.0339.LDC2009T13_139,Pietro Sibello-Gianfranco Sibello,f,XIN_ENG_20080810.0339.LDC2009T13_139_7-XIN_ENG_20080810.0339.LDC2009T13_139_10,269959
AFP_ENG_20071128.0505.LDC2009T13_300_7,AFP_ENG_20071128.0505.LDC2009T13_300_29,AFP_ENG_20071128.0505.LDC2009T13_300,Pedro Collins-Fidel Edwards,f,AFP_ENG_20071128.0505.LDC2009T13_300_7-AFP_ENG_20071128.0505.LDC2009T13_300_29,105796
NYT_ENG_20080502.0005.LDC2009T13_393_29,NYT_ENG_20080502.0005.LDC2009T13_393_16,NYT_ENG_20080502.0005.LDC2009T13_393,Floyd Abrams-Dan Abrams,f,NYT_ENG_20080502.0005.LDC2009T13_393_29-NYT_ENG_20080502.0005.LDC2009T13_393_16,210877
NYT_ENG_20070815.0038.LDC2009T13_143_31,NYT_ENG_20070815.0038.LDC2009T13_143_51,NYT_ENG_20070815.0038.LDC2009T13_143,George S. Patton-Milton Berle,f,NYT_ENG_20070815.0038.LDC2009T13_143_31-NYT_ENG_20070815.0038.LDC2009T13_143_51,173701
APW_ENG_20070224.0312.LDC2009T13_915_31,APW_ENG_20070224.0312.LDC2009T13_915_25,APW_ENG_20070224.0312.LDC2009T13_915,James Taylor-Melissa Etheridge,f,APW_ENG_20070224.0312.LDC2009T13_915_31-APW_ENG_20070224.0312.LDC2009T13_915_25,220880
APW_ENG_20080725.0317.LDC2009T13_496_12,APW_ENG_20080725.0317.LDC2009T13_496_9,APW_ENG_20080725.0317.LDC2009T13_496,Serena Williams-Venus Williams,f,APW_ENG_20080725.0317.LDC2009T13_496_12-APW_ENG_20080725.0317.LDC2009T13_496_9,153980
LTW_ENG_20070614.0147.LDC2009T13_214_8,LTW_ENG_20070614.0147.LDC2009T13_214_11,LTW_ENG_20070614.0147.LDC2009T13_214,Ned Graham-Anne Graham Lotz,f,LTW_ENG_20070614.0147.LDC2009T13_214_8-LTW_ENG_20070614.0147.LDC2009T13_214_11,132550
80874@27_10,80874@27_15,80874@27,Oprah Winfrey-Barack Obama,f,80874@27_10-80874@27_15,141222
eng-WL-11-174588-12938737_6769_50,eng-WL-11-174588-12938737_6769_32,eng-WL-11-174588-12938737_6769,Tobey Maguire-Leonardo DiCaprio,f,eng-WL-11-174588-12938737_6769_50-eng-WL-11-174588-12938737_6769_32,187986
75175@21_23,75175@21_35,75175@21,Cindy McCain-Michelle Obama,f,75175@21_23-75175@21_35,62039
NYT_ENG_20080526.0148.LDC2009T13_419_49,NYT_ENG_20080526.0148.LDC2009T13_419_34,NYT_ENG_20080526.0148.LDC2009T13_419,Harrison Ford-Robert Mitchum,f,NYT_ENG_20080526.0148.LDC2009T13_419_49-NYT_ENG_20080526.0148.LDC2009T13_419_34,68795
eng-WL-11-174611-12973545_17_19,eng-WL-11-174611-12973545_17_2,eng-WL-11-174611-12973545_17,Chris Dodd-Linda McMahon,f,eng-WL-11-174611-12973545_17_19-eng-WL-11-174611-12973545_17_2,252205
NYT_ENG_20071016.0146.LDC2009T13_39_14,NYT_ENG_20071016.0146.LDC2009T13_39_2,NYT_ENG_20071016.0146.LDC2009T13_39,Amy Ryan-Casey Affleck,f,NYT_ENG_20071016.0146.LDC2009T13_39_14-NYT_ENG_20071016.0146.LDC2009T13_39_2,110131
eng-WL-11-174592-12941962_303_19,eng-WL-11-174592-12941962_303_36,eng-WL-11-174592-12941962_303,Ellen Pompeo-Reese Witherspoon,f,eng-WL-11-174592-12941962_303_19-eng-WL-11-174592-12941962_303_36,203733
AFP_ENG_20081102.0094.LDC2009T13_908_4,AFP_ENG_20081102.0094.LDC2009T13_908_7,AFP_ENG_20081102.0094.LDC2009T13_908,Graham Hill-Damon Hill,f,AFP_ENG_20081102.0094.LDC2009T13_908_4-AFP_ENG_20081102.0094.LDC2009T13_908_7,51235
NYT_ENG_20080806.0073.LDC2009T13_659_35,NYT_ENG_20080806.0073.LDC2009T13_659_26,NYT_ENG_20080806.0073.LDC2009T13_659,Herbert Hoover-Woodrow Wilson,f,NYT_ENG_20080806.0073.LDC2009T13_659_35-NYT_ENG_20080806.0073.LDC2009T13_659_26,173458
eng-WL-110-174612-12993306_89_25,eng-WL-110-174612-12993306_89_35,eng-WL-110-174612-12993306_89,Janet Jackson-Syleena Johnson,f,eng-WL-110-174612-12993306_89_25-eng-WL-110-174612-12993306_89_35,69608
APW_ENG_20081017.0951.LDC2009T13_889_11,APW_ENG_20081017.0951.LDC2009T13_889_32,APW_ENG_20081017.0951.LDC2009T13_889,Michael Bloomberg-Mario Cuomo,f,APW_ENG_20081017.0951.LDC2009T13_889_11-APW_ENG_20081017.0951.LDC2009T13_889_32,151450
eng-WL-109-174581-12950617_246_29,eng-WL-109-174581-12950617_246_35,eng-WL-109-174581-12950617_246,Al Franken-Chelsea Clinton,f,eng-WL-109-174581-12950617_246_29-eng-WL-109-174581-12950617_246_35,283398
NYT_ENG_20070628.0044.LDC2009T13_679_3,NYT_ENG_20070628.0044.LDC2009T13_679_10,NYT_ENG_20070628.0044.LDC2009T13_679,William H. Macy-Michael Bolton,f,NYT_ENG_20070628.0044.LDC2009T13_679_3-NYT_ENG_20070628.0044.LDC2009T13_679_10,68810
APW_ENG_20070723.0228.LDC2009T13_158_15,APW_ENG_20070723.0228.LDC2009T13_158_3,APW_ENG_20070723.0228.LDC2009T13_158,Bruce Willis-Quincy Jones,f,APW_ENG_20070723.0228.LDC2009T13_158_15-APW_ENG_20070723.0228.LDC2009T13_158_3,221098
APW_ENG_20070822.1099.LDC2009T13_517_8,APW_ENG_20070822.1099.LDC2009T13_517_32,APW_ENG_20070822.1099.LDC2009T13_517,Ezequiel Garay-Maxi Rodríguez,f,APW_ENG_20070822.1099.LDC2009T13_517_8-APW_ENG_20070822.1099.LDC2009T13_517_32,8494
NYT_ENG_20070501.0176.LDC2009T13_15_6,NYT_ENG_20070501.0176.LDC2009T13_15_10,NYT_ENG_20070501.0176.LDC2009T13_15,Ivan Raimi-Alvin Sargent,f,NYT_ENG_20070501.0176.LDC2009T13_15_6-NYT_ENG_20070501.0176.LDC2009T13_15_10,14206
77100@87_26,77100@87_12,77100@87,Lisa Rinna-Brooke Shields,f,77100@87_26-77100@87_12,277664
14631@16_49,14631@16_31,14631@16,Obama-Obama,f,14631@16_49-14631@16_31,98381
60823@33_51,60823@33_37,60823@33,Vinessa Shaw-Dallas Roberts,f,60823@33_51-60823@33_37,199727
NYT_ENG_20080824.0102.LDC2009T13_950_19,NYT_ENG_20080824.0102.LDC2009T13_950_44,NYT_ENG_20080824.0102.LDC2009T13_950,Venus Williams-Venus,f,NYT_ENG_20080824.0102.LDC2009T13_950_19-NYT_ENG_20080824.0102.LDC2009T13_950_44,175610
54369@40_24,54369@40_53,54369@40,Kate Burton-Ginnifer Goodwin,f,54369@40_24-54369@40_53,239059
APW_ENG_20070415.0442.LDC2009T13_206_17,APW_ENG_20070415.0442.LDC2009T13_206_29,APW_ENG_20070415.0442.LDC2009T13_206,Niall O'Brien-Kyle McCallan,f,APW_ENG_20070415.0442.LDC2009T13_206_17-APW_ENG_20070415.0442.LDC2009T13_206_29,164212
APW_ENG_20070118.0420.LDC2009T13_616_30,APW_ENG_20070118.0420.LDC2009T13_616_37,APW_ENG_20070118.0420.LDC2009T13_616,Fred Goldman-Ronald Goldman,f,APW_ENG_20070118.0420.LDC2009T13_616_30-APW_ENG_20070118.0420.LDC2009T13_616_37,109456
AFP_ENG_20070206.0377.LDC2009T13_739_24,AFP_ENG_20070206.0377.LDC2009T13_739_6,AFP_ENG_20070206.0377.LDC2009T13_739,Frank Lampard-Rio Ferdinand,f,AFP_ENG_20070206.0377.LDC2009T13_739_24-AFP_ENG_20070206.0377.LDC2009T13_739_6,6904
AFP_ENG_20080803.0041.LDC2009T13_98_50,AFP_ENG_20080803.0041.LDC2009T13_98_26,AFP_ENG_20080803.0041.LDC2009T13_98,John McCain-McCain,f,AFP_ENG_20080803.0041.LDC2009T13_98_50-AFP_ENG_20080803.0041.LDC2009T13_98_26,125667
82383@25_129,82383@25_64,82383@25,Cindy Crawford-Marlo Thomas,f,82383@25_129-82383@25_64,140771
14949@43_32,14949@43_27,14949@43,Howard Dean-Bill Bradley,f,14949@43_32-14949@43_27,21564
eng-WL-11-174594-12963210_223_19,eng-WL-11-174594-12963210_223_24,eng-WL-11-174594-12963210_223,Cameron Diaz-Jennifer Aniston,f,eng-WL-11-174594-12963210_223_19-eng-WL-11-174594-12963210_223_24,37112
32186@38_68,32186@38_55,32186@38,Danny Elfman-Bob Murawski,f,32186@38_68-32186@38_55,61227
AFP_ENG_20080828.0681.LDC2009T13_499_23,AFP_ENG_20080828.0681.LDC2009T13_499_8,AFP_ENG_20080828.0681.LDC2009T13_499,David Hussey-Shane Watson,f,AFP_ENG_20080828.0681.LDC2009T13_499_23-AFP_ENG_20080828.0681.LDC2009T13_499_8,148394
APW_ENG_20080911.0269.LDC2009T13_432_18,APW_ENG_20080911.0269.LDC2009T13_432_21,APW_ENG_20080911.0269.LDC2009T13_432,Elvis Presley-Stevie Wonder,f,APW_ENG_20080911.0269.LDC2009T13_432_18-APW_ENG_20080911.0269.LDC2009T13_432_21,228093
AFP_ENG_20080208.0609.LDC2009T13_126_3,AFP_ENG_20080208.0609.LDC2009T13_126_17,AFP_ENG_20080208.0609.LDC2009T13_126,Arnold Schwarzenegger-Barack Obama,f,AFP_ENG_20080208.0609.LDC2009T13_126_3-AFP_ENG_20080208.0609.LDC2009T13_126_17,165350
eng-NG-31-146450-10408799_468_11,eng-NG-31-146450-10408799_468_17,eng-NG-31-146450-10408799_468,keri russell get shane deary-keri russell,f,eng-NG-31-146450-10408799_468_11-eng-NG-31-146450-10408799_468_17,112185
eng-WL-110-174612-12993658_15_80,eng-WL-110-174612-12993658_15_45,eng-WL-110-174612-12993658_15,Christina Aguilera-Jermaine Dupri,f,eng-WL-110-174612-12993658_15_80-eng-WL-110-174612-12993658_15_45,34314
AFP_ENG_20070811.0179.LDC2009T13_189_7,AFP_ENG_20070811.0179.LDC2009T13_189_27,AFP_ENG_20070811.0179.LDC2009T13_189,Bush-Jeb Bush,f,AFP_ENG_20070811.0179.LDC2009T13_189_7-AFP_ENG_20070811.0179.LDC2009T13_189_27,102760
