person1_id,person2_id,sentence_id,description,is_true,relation_id,id
eng-WL-11-174575-12944262_1084_8,eng-WL-11-174575-12944262_1084_6,eng-WL-11-174575-12944262_1084,Zilpah-Jacob,t,eng-WL-11-174575-12944262_1084_8-eng-WL-11-174575-12944262_1084_6,189887
89488@63_6,89488@63_13,89488@63,Tracy Pollan-Michael J. Fox,t,89488@63_6-89488@63_13,62782
NYT_ENG_20080102.0059.LDC2009T13_915_7,NYT_ENG_20080102.0059.LDC2009T13_915_4,NYT_ENG_20080102.0059.LDC2009T13_915,Brian Blosil-Marie Osmond,t,NYT_ENG_20080102.0059.LDC2009T13_915_7-NYT_ENG_20080102.0059.LDC2009T13_915_4,251142
eng-NG-31-141960-9983939_285_0,eng-NG-31-141960-9983939_285_3,eng-NG-31-141960-9983939_285,Paul McCartney-Heather Mills,t,eng-NG-31-141960-9983939_285_0-eng-NG-31-141960-9983939_285_3,12244
AFP_ENG_20070320.0502.LDC2009T13_11_5,AFP_ENG_20070320.0502.LDC2009T13_11_2,AFP_ENG_20070320.0502.LDC2009T13_11,Brad Pitt-Angelina Jolie,t,AFP_ENG_20070320.0502.LDC2009T13_11_5-AFP_ENG_20070320.0502.LDC2009T13_11_2,3876
NYT_ENG_20081116.0160.LDC2009T13_11_28,NYT_ENG_20081116.0160.LDC2009T13_11_10,NYT_ENG_20081116.0160.LDC2009T13_11,Hillary Rodham Clinton-Bill Clinton,t,NYT_ENG_20081116.0160.LDC2009T13_11_28-NYT_ENG_20081116.0160.LDC2009T13_11_10,173400
131173@11_25,131173@11_15,131173@11,Sergey Brin-Anne Wojcicki,t,131173@11_25-131173@11_15,254300
LTW_ENG_20070113.0062.LDC2009T13_267_13,LTW_ENG_20070113.0062.LDC2009T13_267_7,LTW_ENG_20070113.0062.LDC2009T13_267,Gena Rowlands-John Cassavetes,t,LTW_ENG_20070113.0062.LDC2009T13_267_13-LTW_ENG_20070113.0062.LDC2009T13_267_7,72772
eng-WL-11-174643-13000372_15_1,eng-WL-11-174643-13000372_15_4,eng-WL-11-174643-13000372_15,Jennifer Lopez-Marc Anthony,t,eng-WL-11-174643-13000372_15_1-eng-WL-11-174643-13000372_15_4,10831
eng-WL-11-174595-12968155_843_8,eng-WL-11-174595-12968155_843_28,eng-WL-11-174595-12968155_843,Paul McCartney-Heather Mills,t,eng-WL-11-174595-12968155_843_8-eng-WL-11-174595-12968155_843_28,169774
NYT_ENG_20071015.0013.LDC2009T13_39_13,NYT_ENG_20071015.0013.LDC2009T13_39_10,NYT_ENG_20071015.0013.LDC2009T13_39,Ashton Kutcher-Demi Moore,t,NYT_ENG_20071015.0013.LDC2009T13_39_13-NYT_ENG_20071015.0013.LDC2009T13_39_10,113568
eng-WL-110-174612-12993753_8_61,eng-WL-110-174612-12993753_8_47,eng-WL-110-174612-12993753_8,Jermaine Dupri-Janet Jackson,t,eng-WL-110-174612-12993753_8_61-eng-WL-110-174612-12993753_8_47,230054
eng-WL-11-174595-12967509_164_27,eng-WL-11-174595-12967509_164_24,eng-WL-11-174595-12967509_164,Kevin Federline-Britney Spears,t,eng-WL-11-174595-12967509_164_27-eng-WL-11-174595-12967509_164_24,129840
eng-WL-110-174612-12991916_147_34,eng-WL-110-174612-12991916_147_28,eng-WL-110-174612-12991916_147,Janet Jackson-Jermaine Dupri,t,eng-WL-110-174612-12991916_147_34-eng-WL-110-174612-12991916_147_28,241791
AFP_ENG_20081015.0282.LDC2009T13_12_3,AFP_ENG_20081015.0282.LDC2009T13_12_8,AFP_ENG_20081015.0282.LDC2009T13_12,Madonna-Guy Ritchie,t,AFP_ENG_20081015.0282.LDC2009T13_12_3-AFP_ENG_20081015.0282.LDC2009T13_12_8,203432
eng-WL-109-174581-12951385_1578_18,eng-WL-109-174581-12951385_1578_15,eng-WL-109-174581-12951385_1578,Bart Freundlich-Julianne Moore,t,eng-WL-109-174581-12951385_1578_18-eng-WL-109-174581-12951385_1578_15,285567
eng-WL-107-174567-12931742_56_39,eng-WL-107-174567-12931742_56_0,eng-WL-107-174567-12931742_56,Casey Aldridge-Jamie Lynn Spears,t,eng-WL-107-174567-12931742_56_39-eng-WL-107-174567-12931742_56_0,189112
NYT_ENG_20080809.0062.LDC2009T13_610_20,NYT_ENG_20080809.0062.LDC2009T13_610_14,NYT_ENG_20080809.0062.LDC2009T13_610,Tommy Lee-Pamela Anderson,t,NYT_ENG_20080809.0062.LDC2009T13_610_20-NYT_ENG_20080809.0062.LDC2009T13_610_14,92571
APW_ENG_20070706.0539.LDC2009T13_1040_17,APW_ENG_20070706.0539.LDC2009T13_1040_10,APW_ENG_20070706.0539.LDC2009T13_1040,Hillary Rodham Clinton-Bill Clinton,t,APW_ENG_20070706.0539.LDC2009T13_1040_17-APW_ENG_20070706.0539.LDC2009T13_1040_10,50035
eng-NG-31-132686-9451781_182_1,eng-NG-31-132686-9451781_182_23,eng-NG-31-132686-9451781_182,Kate Hudson-Chris Robinson,t,eng-NG-31-132686-9451781_182_1-eng-NG-31-132686-9451781_182_23,143984
eng-WL-110-174612-12994025_83_8,eng-WL-110-174612-12994025_83_11,eng-WL-110-174612-12994025_83,Jermaine Dupri-Janet Jackson,t,eng-WL-110-174612-12994025_83_8-eng-WL-110-174612-12994025_83_11,146484
APW_ENG_20080806.0575.LDC2009T13_179_9,APW_ENG_20080806.0575.LDC2009T13_179_14,APW_ENG_20080806.0575.LDC2009T13_179,Tutankhamun-Ankhesenamun,t,APW_ENG_20080806.0575.LDC2009T13_179_9-APW_ENG_20080806.0575.LDC2009T13_179_14,8468
eng-WL-109-174581-12950537_1402_12,eng-WL-109-174581-12950537_1402_15,eng-WL-109-174581-12950537_1402,Maggie Gyllenhaal-Peter Sarsgaard,t,eng-WL-109-174581-12950537_1402_12-eng-WL-109-174581-12950537_1402_15,30342
eng-WL-11-174587-12961992_13_15,eng-WL-11-174587-12961992_13_12,eng-WL-11-174587-12961992_13,Spencer Pratt-Heidi Montag,t,eng-WL-11-174587-12961992_13_15-eng-WL-11-174587-12961992_13_12,226557
eng-WL-11-174592-12943471_132_28,eng-WL-11-174592-12943471_132_15,eng-WL-11-174592-12943471_132,Thomas Jane-Patricia Arquette,t,eng-WL-11-174592-12943471_132_28-eng-WL-11-174592-12943471_132_15,281165
NYT_ENG_20080327.0140.LDC2009T13_1030_8,NYT_ENG_20080327.0140.LDC2009T13_1030_5,NYT_ENG_20080327.0140.LDC2009T13_1030,Tracey Ullman-Allan McKeown,t,NYT_ENG_20080327.0140.LDC2009T13_1030_8-NYT_ENG_20080327.0140.LDC2009T13_1030_5,96022
NYT_ENG_20070520.0040.LDC2009T13_216_26,NYT_ENG_20070520.0040.LDC2009T13_216_29,NYT_ENG_20070520.0040.LDC2009T13_216,Andre Agassi-Steffi Graf,t,NYT_ENG_20070520.0040.LDC2009T13_216_26-NYT_ENG_20070520.0040.LDC2009T13_216_29,170532
23203@20_18,23203@20_21,23203@20,Will Arnett-Amy Poehler,t,23203@20_18-23203@20_21,40482
AFP_ENG_20070207.0586.LDC2009T13_727_42,AFP_ENG_20070207.0586.LDC2009T13_727_25,AFP_ENG_20070207.0586.LDC2009T13_727,William Oefelein-Colleen Shipman,t,AFP_ENG_20070207.0586.LDC2009T13_727_42-AFP_ENG_20070207.0586.LDC2009T13_727_25,105530
LTW_ENG_20070617.0004.LDC2009T13_146_7,LTW_ENG_20070617.0004.LDC2009T13_146_31,LTW_ENG_20070617.0004.LDC2009T13_146,Ruth Graham-Billy Graham,t,LTW_ENG_20070617.0004.LDC2009T13_146_7-LTW_ENG_20070617.0004.LDC2009T13_146_31,131247
NYT_ENG_20071019.0015.LDC2009T13_568_1,NYT_ENG_20071019.0015.LDC2009T13_568_15,NYT_ENG_20071019.0015.LDC2009T13_568,Mark Consuelos-Kelly Ripa,t,NYT_ENG_20071019.0015.LDC2009T13_568_1-NYT_ENG_20071019.0015.LDC2009T13_568_15,230440
eng-NG-31-141966-9987231_558_21,eng-NG-31-141966-9987231_558_18,eng-NG-31-141966-9987231_558,Katie Holmes-Tom Cruise,t,eng-NG-31-141966-9987231_558_21-eng-NG-31-141966-9987231_558_18,189851
eng-NG-31-142147-10012844_685_0,eng-NG-31-142147-10012844_685_10,eng-NG-31-142147-10012844_685,Asif Ali Zardari-Benazir Bhutto,t,eng-NG-31-142147-10012844_685_0-eng-NG-31-142147-10012844_685_10,265202
APW_ENG_20080512.0426.LDC2009T13_114_15,APW_ENG_20080512.0426.LDC2009T13_114_5,APW_ENG_20080512.0426.LDC2009T13_114,Benazir Bhutto-Asif Ali Zardari,t,APW_ENG_20080512.0426.LDC2009T13_114_15-APW_ENG_20080512.0426.LDC2009T13_114_5,288514
eng-NG-31-142113-10004926_139_4,eng-NG-31-142113-10004926_139_11,eng-NG-31-142113-10004926_139,Max Sisulu-Elinor Sisulu,t,eng-NG-31-142113-10004926_139_4-eng-NG-31-142113-10004926_139_11,72239
APW_ENG_20080906.0244.LDC2009T13_284_0,APW_ENG_20080906.0244.LDC2009T13_284_9,APW_ENG_20080906.0244.LDC2009T13_284,Asif Ali Zardari-Benazir Bhutto,t,APW_ENG_20080906.0244.LDC2009T13_284_0-APW_ENG_20080906.0244.LDC2009T13_284_9,9514
APW_ENG_20070301.0503.LDC2009T13_60_5,APW_ENG_20070301.0503.LDC2009T13_60_0,APW_ENG_20070301.0503.LDC2009T13_60,Chen Guangcheng-Yuan Weijing,t,APW_ENG_20070301.0503.LDC2009T13_60_5-APW_ENG_20070301.0503.LDC2009T13_60_0,6795
AFP_ENG_20070712.0399.LDC2009T13_10_5,AFP_ENG_20070712.0399.LDC2009T13_10_14,AFP_ENG_20070712.0399.LDC2009T13_10,Kim Clijsters-Brian Lynch,t,AFP_ENG_20070712.0399.LDC2009T13_10_5-AFP_ENG_20070712.0399.LDC2009T13_10_14,199740
APW_ENG_20070221.0849.LDC2009T13_411_9,APW_ENG_20070221.0849.LDC2009T13_411_1,APW_ENG_20070221.0849.LDC2009T13_411,Bill Clinton-Hillary Rodham Clinton,t,APW_ENG_20070221.0849.LDC2009T13_411_9-APW_ENG_20070221.0849.LDC2009T13_411_1,105649
LTW_ENG_20080822.0004.LDC2009T13_204_16,LTW_ENG_20080822.0004.LDC2009T13_204_21,LTW_ENG_20080822.0004.LDC2009T13_204,Benazir Bhutto-Asif Ali Zardari,t,LTW_ENG_20080822.0004.LDC2009T13_204_16-LTW_ENG_20080822.0004.LDC2009T13_204_21,211486
NYT_ENG_20080707.0078.LDC2009T13_1027_18,NYT_ENG_20080707.0078.LDC2009T13_1027_21,NYT_ENG_20080707.0078.LDC2009T13_1027,George Jones-Tammy Wynette,t,NYT_ENG_20080707.0078.LDC2009T13_1027_18-NYT_ENG_20080707.0078.LDC2009T13_1027_21,36424
LTW_ENG_20070617.0004.LDC2009T13_146_31,LTW_ENG_20070617.0004.LDC2009T13_146_7,LTW_ENG_20070617.0004.LDC2009T13_146,Billy Graham-Ruth Graham,t,LTW_ENG_20070617.0004.LDC2009T13_146_31-LTW_ENG_20070617.0004.LDC2009T13_146_7,150892
142799@14_4,142799@14_10,142799@14,Debbie Reynolds-Eddie Fisher,t,142799@14_4-142799@14_10,20339
eng-WL-11-174595-12967878_1701_0,eng-WL-11-174595-12967878_1701_2,eng-WL-11-174595-12967878_1701,Madonna-Guy Ritchie,t,eng-WL-11-174595-12967878_1701_0-eng-WL-11-174595-12967878_1701_2,287802
eng-WL-11-174595-12971738_7_6,eng-WL-11-174595-12971738_7_2,eng-WL-11-174595-12971738_7,Casey Aldridge-Jamie Lynn Spears,t,eng-WL-11-174595-12971738_7_6-eng-WL-11-174595-12971738_7_2,111314
eng-WL-11-174643-13000323_12_0,eng-WL-11-174643-13000323_12_6,eng-WL-11-174643-13000323_12,Brian Austin Green-Megan Fox,t,eng-WL-11-174643-13000323_12_0-eng-WL-11-174643-13000323_12_6,172534
eng-WL-107-174567-12931951_179_26,eng-WL-107-174567-12931951_179_1,eng-WL-107-174567-12931951_179,Madonna-Guy Ritchie,t,eng-WL-107-174567-12931951_179_26-eng-WL-107-174567-12931951_179_1,247706
43923@3_2,43923@3_18,43923@3,Mariane Pearl-Daniel Pearl,t,43923@3_2-43923@3_18,236245
50222@12_10,50222@12_4,50222@12,John Edwards-Elizabeth Edwards,t,50222@12_10-50222@12_4,159125
NYT_ENG_20071127.0103.LDC2009T13_1344_5,NYT_ENG_20071127.0103.LDC2009T13_1344_10,NYT_ENG_20071127.0103.LDC2009T13_1344,Bill Clinton-Hillary Rodham Clinton,t,NYT_ENG_20071127.0103.LDC2009T13_1344_5-NYT_ENG_20071127.0103.LDC2009T13_1344_10,131410
AFP_ENG_20070308.0514.LDC2009T13_202_26,AFP_ENG_20070308.0514.LDC2009T13_202_32,AFP_ENG_20070308.0514.LDC2009T13_202,Khaleda Zia-Ziaur Rahman,t,AFP_ENG_20070308.0514.LDC2009T13_202_26-AFP_ENG_20070308.0514.LDC2009T13_202_32,90941
eng-WL-11-174595-12967495_807_7,eng-WL-11-174595-12967495_807_4,eng-WL-11-174595-12967495_807,Charlie Sheen-Denise Richards,t,eng-WL-11-174595-12967495_807_7-eng-WL-11-174595-12967495_807_4,70888
APW_ENG_20081012.0643.LDC2009T13_434_18,APW_ENG_20081012.0643.LDC2009T13_434_11,APW_ENG_20081012.0643.LDC2009T13_434,Hillary Rodham Clinton-Bill Clinton,t,APW_ENG_20081012.0643.LDC2009T13_434_18-APW_ENG_20081012.0643.LDC2009T13_434_11,206647
eng-WL-110-174612-12993279_127_13,eng-WL-110-174612-12993279_127_21,eng-WL-110-174612-12993279_127,Katie Holmes-Tom Cruise,t,eng-WL-110-174612-12993279_127_13-eng-WL-110-174612-12993279_127_21,288747
LTW_ENG_20080814.0094.LDC2009T13_15_7,LTW_ENG_20080814.0094.LDC2009T13_15_1,LTW_ENG_20080814.0094.LDC2009T13_15,Alberto Moravia-Elsa Morante,t,LTW_ENG_20080814.0094.LDC2009T13_15_7-LTW_ENG_20080814.0094.LDC2009T13_15_1,187582
eng-WL-11-174595-12967610_732_15,eng-WL-11-174595-12967610_732_48,eng-WL-11-174595-12967610_732,Katie Holmes-Tom Cruise,t,eng-WL-11-174595-12967610_732_15-eng-WL-11-174595-12967610_732_48,132272
eng-NG-31-133789-9580815_55_15,eng-NG-31-133789-9580815_55_18,eng-NG-31-133789-9580815_55,Denise Richards-Charlie Sheen,t,eng-NG-31-133789-9580815_55_15-eng-NG-31-133789-9580815_55_18,67446
eng-NG-31-143225-10164933_603_34,eng-NG-31-143225-10164933_603_21,eng-NG-31-143225-10164933_603,Edward Said-Mariam Said,t,eng-NG-31-143225-10164933_603_34-eng-NG-31-143225-10164933_603_21,188824
APW_ENG_20070322.0741.LDC2009T13_449_7,APW_ENG_20070322.0741.LDC2009T13_449_10,APW_ENG_20070322.0741.LDC2009T13_449,Albena Denkova-Maxim Staviski,t,APW_ENG_20070322.0741.LDC2009T13_449_7-APW_ENG_20070322.0741.LDC2009T13_449_10,219308
LTW_ENG_20080809.0060.LDC2009T13_230_38,LTW_ENG_20080809.0060.LDC2009T13_230_46,LTW_ENG_20080809.0060.LDC2009T13_230,Andrew-Lee Potts-Hannah Spearritt,t,LTW_ENG_20080809.0060.LDC2009T13_230_38-LTW_ENG_20080809.0060.LDC2009T13_230_46,90261
eng-WL-107-174567-12931830_25_3,eng-WL-107-174567-12931830_25_0,eng-WL-107-174567-12931830_25,Jenna Dewan-Channing Tatum,t,eng-WL-107-174567-12931830_25_3-eng-WL-107-174567-12931830_25_0,164865
10915@10_51,10915@10_30,10915@10,Elizabeth Taylor-Richard Burton,t,10915@10_51-10915@10_30,253766
NYT_ENG_20070104.0091.LDC2009T13_121_26,NYT_ENG_20070104.0091.LDC2009T13_121_15,NYT_ENG_20070104.0091.LDC2009T13_121,Hillary Rodham Clinton-Bill Clinton,t,NYT_ENG_20070104.0091.LDC2009T13_121_26-NYT_ENG_20070104.0091.LDC2009T13_121_15,16701
APW_ENG_20081125.1009.LDC2009T13_118_20,APW_ENG_20081125.1009.LDC2009T13_118_24,APW_ENG_20081125.1009.LDC2009T13_118,Bill Clinton-Hillary Rodham Clinton,t,APW_ENG_20081125.1009.LDC2009T13_118_20-APW_ENG_20081125.1009.LDC2009T13_118_24,9109
NYT_ENG_20080125.0185.LDC2009T13_908_9,NYT_ENG_20080125.0185.LDC2009T13_908_12,NYT_ENG_20080125.0185.LDC2009T13_908,Bill Clinton-Hillary Rodham Clinton,t,NYT_ENG_20080125.0185.LDC2009T13_908_9-NYT_ENG_20080125.0185.LDC2009T13_908_12,250501
eng-WL-107-174567-12933005_33_10,eng-WL-107-174567-12933005_33_6,eng-WL-107-174567-12933005_33,Jordan Bratman-Christina Aguilera,t,eng-WL-107-174567-12933005_33_10-eng-WL-107-174567-12933005_33_6,170160
eng-WL-11-174598-12964802_2820_21,eng-WL-11-174598-12964802_2820_28,eng-WL-11-174598-12964802_2820,Cindy Crawford-Rande Gerber,t,eng-WL-11-174598-12964802_2820_21-eng-WL-11-174598-12964802_2820_28,150475
AFP_ENG_20070421.0477.LDC2009T13_402_47,AFP_ENG_20070421.0477.LDC2009T13_402_50,AFP_ENG_20070421.0477.LDC2009T13_402,John Lennon-Yoko Ono,t,AFP_ENG_20070421.0477.LDC2009T13_402_47-AFP_ENG_20070421.0477.LDC2009T13_402_50,278991
NYT_ENG_20080115.0076.LDC2009T13_58_33,NYT_ENG_20080115.0076.LDC2009T13_58_9,NYT_ENG_20080115.0076.LDC2009T13_58,Laurence Olivier-Vivien Leigh,t,NYT_ENG_20080115.0076.LDC2009T13_58_33-NYT_ENG_20080115.0076.LDC2009T13_58_9,227023
APW_ENG_20070804.0759.LDC2009T13_0_0,APW_ENG_20070804.0759.LDC2009T13_0_3,APW_ENG_20070804.0759.LDC2009T13_0,Melanie Brown-Eddie Murphy,t,APW_ENG_20070804.0759.LDC2009T13_0_0-APW_ENG_20070804.0759.LDC2009T13_0_3,183842
LTW_ENG_20070123.0008.LDC2009T13_206_20,LTW_ENG_20070123.0008.LDC2009T13_206_23,LTW_ENG_20070123.0008.LDC2009T13_206,Federico Fellini-Giulietta Masina,t,LTW_ENG_20070123.0008.LDC2009T13_206_20-LTW_ENG_20070123.0008.LDC2009T13_206_23,229183
APW_ENG_20080911.0792.LDC2009T13_752_12,APW_ENG_20080911.0792.LDC2009T13_752_22,APW_ENG_20080911.0792.LDC2009T13_752,Asif Ali Zardari-Benazir Bhutto,t,APW_ENG_20080911.0792.LDC2009T13_752_12-APW_ENG_20080911.0792.LDC2009T13_752_22,110496
NYT_ENG_20071004.0216.LDC2009T13_24_15,NYT_ENG_20071004.0216.LDC2009T13_24_2,NYT_ENG_20071004.0216.LDC2009T13_24,Pamela Anderson-Tommy Lee,t,NYT_ENG_20071004.0216.LDC2009T13_24_15-NYT_ENG_20071004.0216.LDC2009T13_24_2,270319
eng-WL-11-174595-12968074_218_0,eng-WL-11-174595-12968074_218_3,eng-WL-11-174595-12968074_218,Reese Witherspoon-Ryan Phillippe,t,eng-WL-11-174595-12968074_218_0-eng-WL-11-174595-12968074_218_3,244791
eng-WL-11-174592-12943354_9_23,eng-WL-11-174592-12943354_9_44,eng-WL-11-174592-12943354_9,Eva Longoria-Tony Parker,t,eng-WL-11-174592-12943354_9_23-eng-WL-11-174592-12943354_9_44,230404
APW_ENG_20070118.1886.LDC2009T13_386_20,APW_ENG_20070118.1886.LDC2009T13_386_12,APW_ENG_20070118.1886.LDC2009T13_386,James Brown-Tomi Rae Hynie,t,APW_ENG_20070118.1886.LDC2009T13_386_20-APW_ENG_20070118.1886.LDC2009T13_386_12,240159
APW_ENG_20080207.1377.LDC2009T13_202_13,APW_ENG_20080207.1377.LDC2009T13_202_10,APW_ENG_20080207.1377.LDC2009T13_202,Ashton Kutcher-Demi Moore,t,APW_ENG_20080207.1377.LDC2009T13_202_13-APW_ENG_20080207.1377.LDC2009T13_202_10,87756
eng-WL-11-174595-12968476_3900_5,eng-WL-11-174595-12968476_3900_2,eng-WL-11-174595-12968476_3900,Leigh Boniello-Howie Dorough,t,eng-WL-11-174595-12968476_3900_5-eng-WL-11-174595-12968476_3900_2,133906
APW_ENG_20080718.0082.LDC2009T13_352_40,APW_ENG_20080718.0082.LDC2009T13_352_37,APW_ENG_20080718.0082.LDC2009T13_352,Nancy Spungen-Sid Vicious,t,APW_ENG_20080718.0082.LDC2009T13_352_40-APW_ENG_20080718.0082.LDC2009T13_352_37,8795
APW_ENG_20071210.1425.LDC2009T13_170_3,APW_ENG_20071210.1425.LDC2009T13_170_8,APW_ENG_20071210.1425.LDC2009T13_170,Anna Nicole Smith-Howard K. Stern,t,APW_ENG_20071210.1425.LDC2009T13_170_3-APW_ENG_20071210.1425.LDC2009T13_170_8,221900
APW_ENG_20070530.0102.LDC2009T13_311_26,APW_ENG_20070530.0102.LDC2009T13_311_29,APW_ENG_20070530.0102.LDC2009T13_311,Akhenaten-Nefertiti,t,APW_ENG_20070530.0102.LDC2009T13_311_26-APW_ENG_20070530.0102.LDC2009T13_311_29,103202
NYT_ENG_20070507.0182.LDC2009T13_525_0,NYT_ENG_20070507.0182.LDC2009T13_525_9,NYT_ENG_20070507.0182.LDC2009T13_525,Dirk Kempthorne-Patricia Kempthorne,t,NYT_ENG_20070507.0182.LDC2009T13_525_0-NYT_ENG_20070507.0182.LDC2009T13_525_9,194740
LTW_ENG_20070831.0016.LDC2009T13_103_0,LTW_ENG_20070831.0016.LDC2009T13_103_26,LTW_ENG_20070831.0016.LDC2009T13_103,Troy Schremmer-Janelle Schremmer,t,LTW_ENG_20070831.0016.LDC2009T13_103_0-LTW_ENG_20070831.0016.LDC2009T13_103_26,231023
AFP_ENG_20080826.0737.LDC2009T13_10_44,AFP_ENG_20080826.0737.LDC2009T13_10_22,AFP_ENG_20080826.0737.LDC2009T13_10,Michelle Obama-Barack Obama,t,AFP_ENG_20080826.0737.LDC2009T13_10_44-AFP_ENG_20080826.0737.LDC2009T13_10_22,43976
NYT_ENG_20081004.0032.LDC2009T13_346_9,NYT_ENG_20081004.0032.LDC2009T13_346_12,NYT_ENG_20081004.0032.LDC2009T13_346,Diane Frolov-Andrew Schneider,t,NYT_ENG_20081004.0032.LDC2009T13_346_9-NYT_ENG_20081004.0032.LDC2009T13_346_12,95175
APW_ENG_20081218.0163.LDC2009T13_36_1,APW_ENG_20081218.0163.LDC2009T13_36_37,APW_ENG_20081218.0163.LDC2009T13_36,Mel Ferrer-Audrey Hepburn,t,APW_ENG_20081218.0163.LDC2009T13_36_1-APW_ENG_20081218.0163.LDC2009T13_36_37,13248
eng-WL-11-174585-12938028_221_11,eng-WL-11-174585-12938028_221_7,eng-WL-11-174585-12938028_221,Kathryn Bigelow-James Cameron,t,eng-WL-11-174585-12938028_221_11-eng-WL-11-174585-12938028_221_7,206356
APW_ENG_20070324.0453.LDC2009T13_149_11,APW_ENG_20070324.0453.LDC2009T13_149_14,APW_ENG_20070324.0453.LDC2009T13_149,Albena Denkova-Maxim Staviski,t,APW_ENG_20070324.0453.LDC2009T13_149_11-APW_ENG_20070324.0453.LDC2009T13_149_14,125959
eng-NG-31-141957-9978531_31_10,eng-NG-31-141957-9978531_31_21,eng-NG-31-141957-9978531_31,Tom Cruise-Katie Holmes,t,eng-NG-31-141957-9978531_31_10-eng-NG-31-141957-9978531_31_21,112478
eng-WL-107-174567-12931746_57_0,eng-WL-107-174567-12931746_57_55,eng-WL-107-174567-12931746_57,Jude Law-Sienna Miller,t,eng-WL-107-174567-12931746_57_0-eng-WL-107-174567-12931746_57_55,28655
eng-WL-11-174585-12938306_883_3,eng-WL-11-174585-12938306_883_0,eng-WL-11-174585-12938306_883,Jeff Goldblum-Geena Davis,t,eng-WL-11-174585-12938306_883_3-eng-WL-11-174585-12938306_883_0,166222
XIN_ENG_20081229.0092.LDC2009T13_326_27,XIN_ENG_20081229.0092.LDC2009T13_326_19,XIN_ENG_20081229.0092.LDC2009T13_326,Khaleda Zia-Ziaur Rahman,t,XIN_ENG_20081229.0092.LDC2009T13_326_27-XIN_ENG_20081229.0092.LDC2009T13_326_19,57757
45384@25_39,45384@25_42,45384@25,Nicollette Sheridan-Michael Bolton,t,45384@25_39-45384@25_42,139062
LTW_ENG_20071215.0032.LDC2009T13_43_6,LTW_ENG_20071215.0032.LDC2009T13_43_1,LTW_ENG_20071215.0032.LDC2009T13_43,Karl Shapiro-Evalyn Katz,t,LTW_ENG_20071215.0032.LDC2009T13_43_6-LTW_ENG_20071215.0032.LDC2009T13_43_1,209396
APW_ENG_20080108.1071.LDC2009T13_14_24,APW_ENG_20080108.1071.LDC2009T13_14_10,APW_ENG_20080108.1071.LDC2009T13_14,Hillary Rodham Clinton-Bill Clinton,t,APW_ENG_20080108.1071.LDC2009T13_14_24-APW_ENG_20080108.1071.LDC2009T13_14_10,7568
NYT_ENG_20070126.0228.LDC2009T13_397_26,NYT_ENG_20070126.0228.LDC2009T13_397_30,NYT_ENG_20070126.0228.LDC2009T13_397,Susan Sarandon-Tim Robbins,t,NYT_ENG_20070126.0228.LDC2009T13_397_26-NYT_ENG_20070126.0228.LDC2009T13_397_30,249535
NYT_ENG_20070815.0127.LDC2009T13_542_19,NYT_ENG_20070815.0127.LDC2009T13_542_16,NYT_ENG_20070815.0127.LDC2009T13_542,Katie Holmes-Tom Cruise,t,NYT_ENG_20070815.0127.LDC2009T13_542_19-NYT_ENG_20070815.0127.LDC2009T13_542_16,94875
eng-NG-31-100806-11596226_10_10,eng-NG-31-100806-11596226_10_7,eng-NG-31-100806-11596226_10,Brad Pitt-Angelina Jolie,t,eng-NG-31-100806-11596226_10_10-eng-NG-31-100806-11596226_10_7,240833
AFP_ENG_20071123.0046.LDC2009T13_222_19,AFP_ENG_20071123.0046.LDC2009T13_222_8,AFP_ENG_20071123.0046.LDC2009T13_222,Marilyn Manson-Dita Von Teese,t,AFP_ENG_20071123.0046.LDC2009T13_222_19-AFP_ENG_20071123.0046.LDC2009T13_222_8,262442
LTW_ENG_20070629.0019.LDC2009T13_10_39,LTW_ENG_20070629.0019.LDC2009T13_10_50,LTW_ENG_20070629.0019.LDC2009T13_10,Claire Danes-Hugh Dancy,t,LTW_ENG_20070629.0019.LDC2009T13_10_39-LTW_ENG_20070629.0019.LDC2009T13_10_50,18541
eng-WL-11-174583-12937564_13_12,eng-WL-11-174583-12937564_13_6,eng-WL-11-174583-12937564_13,Brad Pitt-Angelina Jolie,t,eng-WL-11-174583-12937564_13_12-eng-WL-11-174583-12937564_13_6,283934
4093@3_64,4093@3_32,4093@3,Katie Holmes-Tom Cruise,t,4093@3_64-4093@3_32,60842
APW_ENG_20070131.1028.LDC2009T13_287_11,APW_ENG_20070131.1028.LDC2009T13_287_14,APW_ENG_20070131.1028.LDC2009T13_287,Elizabeth Taylor-Richard Burton,t,APW_ENG_20070131.1028.LDC2009T13_287_11-APW_ENG_20070131.1028.LDC2009T13_287_14,260500
eng-WL-11-174595-12967837_960_0,eng-WL-11-174595-12967837_960_18,eng-WL-11-174595-12967837_960,Charlie Sheen-Denise Richards,t,eng-WL-11-174595-12967837_960_0-eng-WL-11-174595-12967837_960_18,188867
eng-NG-31-141957-9980078_111_8,eng-NG-31-141957-9980078_111_13,eng-NG-31-141957-9980078_111,Paul McCartney-Heather Mills,t,eng-NG-31-141957-9980078_111_8-eng-NG-31-141957-9980078_111_13,151883
