person1_id,person2_id,sentence_id,description,is_true,relation_id,id
LTW_ENG_20080922.0037.LDC2009T13_488_11,LTW_ENG_20080922.0037.LDC2009T13_488_3,LTW_ENG_20080922.0037.LDC2009T13_488,Daniel Mulhern-Jennifer Granholm,t,LTW_ENG_20080922.0037.LDC2009T13_488_11-LTW_ENG_20080922.0037.LDC2009T13_488_3,429649
eng-NG-31-142159-10035137_445_37,eng-NG-31-142159-10035137_445_12,eng-NG-31-142159-10035137_445,Michael Aris-Aung San Suu Kyi,t,eng-NG-31-142159-10035137_445_37-eng-NG-31-142159-10035137_445_12,181478
XIN_ENG_20080829.0124.LDC2009T13_156_21,XIN_ENG_20080829.0124.LDC2009T13_156_26,XIN_ENG_20080829.0124.LDC2009T13_156,Kirk Kerkorian-Lisa Bonder,t,XIN_ENG_20080829.0124.LDC2009T13_156_21-XIN_ENG_20080829.0124.LDC2009T13_156_26,461820
eng-WL-11-174587-12962092_24_5,eng-WL-11-174587-12962092_24_0,eng-WL-11-174587-12962092_24,Spencer Pratt-Heidi Montag,t,eng-WL-11-174587-12962092_24_5-eng-WL-11-174587-12962092_24_0,75252
NYT_ENG_20071016.0257.LDC2009T13_734_3,NYT_ENG_20071016.0257.LDC2009T13_734_6,NYT_ENG_20071016.0257.LDC2009T13_734,Paul Tsongas-Niki Tsongas,t,NYT_ENG_20071016.0257.LDC2009T13_734_3-NYT_ENG_20071016.0257.LDC2009T13_734_6,38538
APW_ENG_20080310.1251.LDC2009T13_0_0,APW_ENG_20080310.1251.LDC2009T13_0_5,APW_ENG_20080310.1251.LDC2009T13_0,Britney Spears-Kevin Federline,t,APW_ENG_20080310.1251.LDC2009T13_0_0-APW_ENG_20080310.1251.LDC2009T13_0_5,142557
eng-NG-31-145805-10295565_76_6,eng-NG-31-145805-10295565_76_1,eng-NG-31-145805-10295565_76,Tom Cruise-Katie Holmes,t,eng-NG-31-145805-10295565_76_6-eng-NG-31-145805-10295565_76_1,462385
eng-WL-11-174595-12967902_2210_10,eng-WL-11-174595-12967902_2210_13,eng-WL-11-174595-12967902_2210,Jude Law-Sienna Miller,t,eng-WL-11-174595-12967902_2210_10-eng-WL-11-174595-12967902_2210_13,425851
eng-WL-11-174595-12971232_135_9,eng-WL-11-174595-12971232_135_0,eng-WL-11-174595-12971232_135,Gavin Rossdale-Gwen Stefani,t,eng-WL-11-174595-12971232_135_9-eng-WL-11-174595-12971232_135_0,144609
APW_ENG_20080530.1114.LDC2009T13_463_13,APW_ENG_20080530.1114.LDC2009T13_463_8,APW_ENG_20080530.1114.LDC2009T13_463,Tracy Day-Brian Greene,t,APW_ENG_20080530.1114.LDC2009T13_463_13-APW_ENG_20080530.1114.LDC2009T13_463_8,83683
eng-WL-11-174572-12947610_13_6,eng-WL-11-174572-12947610_13_9,eng-WL-11-174572-12947610_13,Heidi Montag-Spencer Pratt,t,eng-WL-11-174572-12947610_13_6-eng-WL-11-174572-12947610_13_9,292477
LTW_ENG_20080718.0038.LDC2009T13_35_8,LTW_ENG_20080718.0038.LDC2009T13_35_6,LTW_ENG_20080718.0038.LDC2009T13_35,Pericles-Aspasia,t,LTW_ENG_20080718.0038.LDC2009T13_35_8-LTW_ENG_20080718.0038.LDC2009T13_35_6,148891
eng-WL-107-174567-12933452_47_16,eng-WL-107-174567-12933452_47_0,eng-WL-107-174567-12933452_47,Gabriel Aubry-Halle Berry,t,eng-WL-107-174567-12933452_47_16-eng-WL-107-174567-12933452_47_0,144172
eng-WL-11-174595-12968112_2247_0,eng-WL-11-174595-12968112_2247_12,eng-WL-11-174595-12968112_2247,Dita von Teese-Marilyn Manson,t,eng-WL-11-174595-12968112_2247_0-eng-WL-11-174595-12968112_2247_12,214796
NYT_ENG_20070607.0088.LDC2009T13_274_14,NYT_ENG_20070607.0088.LDC2009T13_274_17,NYT_ENG_20070607.0088.LDC2009T13_274,Thurston Moore-Kim Gordon,t,NYT_ENG_20070607.0088.LDC2009T13_274_14-NYT_ENG_20070607.0088.LDC2009T13_274_17,484815
eng-WL-11-174595-12968568_10_10,eng-WL-11-174595-12968568_10_29,eng-WL-11-174595-12968568_10,Jennifer Lopez-Marc Anthony,t,eng-WL-11-174595-12968568_10_10-eng-WL-11-174595-12968568_10_29,145787
127119@27_9,127119@27_6,127119@27,Gwynne Gilford-Robert Pine,t,127119@27_9-127119@27_6,79068
APW_ENG_20071205.0335.LDC2009T13_211_0,APW_ENG_20071205.0335.LDC2009T13_211_12,APW_ENG_20071205.0335.LDC2009T13_211,Terri Irwin-Steve Irwin,t,APW_ENG_20071205.0335.LDC2009T13_211_0-APW_ENG_20071205.0335.LDC2009T13_211_12,468861
eng-WL-11-174595-12967808_689_18,eng-WL-11-174595-12967808_689_8,eng-WL-11-174595-12967808_689,Megan Fox-Brian Austin Green,t,eng-WL-11-174595-12967808_689_18-eng-WL-11-174595-12967808_689_8,390116
AFP_ENG_20070114.0199.LDC2009T13_204_19,AFP_ENG_20070114.0199.LDC2009T13_204_16,AFP_ENG_20070114.0199.LDC2009T13_204,Angelina Jolie-Brad Pitt,t,AFP_ENG_20070114.0199.LDC2009T13_204_19-AFP_ENG_20070114.0199.LDC2009T13_204_16,185332
eng-WL-11-174592-12942356_312_5,eng-WL-11-174592-12942356_312_2,eng-WL-11-174592-12942356_312,Jennifer Garner-Ben Affleck,t,eng-WL-11-174592-12942356_312_5-eng-WL-11-174592-12942356_312_2,377197
eng-WL-11-174587-12962481_10_13,eng-WL-11-174587-12962481_10_17,eng-WL-11-174587-12962481_10,Spencer Pratt-Heidi Montag,t,eng-WL-11-174587-12962481_10_13-eng-WL-11-174587-12962481_10_17,221710
NYT_ENG_20080416.0032.LDC2009T13_799_16,NYT_ENG_20080416.0032.LDC2009T13_799_21,NYT_ENG_20080416.0032.LDC2009T13_799,Caleb Deschanel-Mary Jo Deschanel,t,NYT_ENG_20080416.0032.LDC2009T13_799_16-NYT_ENG_20080416.0032.LDC2009T13_799_21,15656
NYT_ENG_20080316.0197.LDC2009T13_7_7,NYT_ENG_20080316.0197.LDC2009T13_7_4,NYT_ENG_20080316.0197.LDC2009T13_7,Jennifer Garner-Ben Affleck,t,NYT_ENG_20080316.0197.LDC2009T13_7_7-NYT_ENG_20080316.0197.LDC2009T13_7_4,310736
eng-NG-31-142686-10071458_131_15,eng-NG-31-142686-10071458_131_10,eng-NG-31-142686-10071458_131,Michelle Obama-Barack Obama,t,eng-NG-31-142686-10071458_131_15-eng-NG-31-142686-10071458_131_10,169760
AFP_ENG_20081217.0395.LDC2009T13_10_2,AFP_ENG_20081217.0395.LDC2009T13_10_8,AFP_ENG_20081217.0395.LDC2009T13_10,Madonna-Guy Ritchie,t,AFP_ENG_20081217.0395.LDC2009T13_10_2-AFP_ENG_20081217.0395.LDC2009T13_10_8,114130
LTW_ENG_20080807.0051.LDC2009T13_141_22,LTW_ENG_20080807.0051.LDC2009T13_141_11,LTW_ENG_20080807.0051.LDC2009T13_141,Leslie Mann-Judd Apatow,t,LTW_ENG_20080807.0051.LDC2009T13_141_22-LTW_ENG_20080807.0051.LDC2009T13_141_11,320753
LTW_ENG_20080511.0040.LDC2009T13_482_37,LTW_ENG_20080511.0040.LDC2009T13_482_25,LTW_ENG_20080511.0040.LDC2009T13_482,Medgar Evers-Myrlie Evers-Williams,t,LTW_ENG_20080511.0040.LDC2009T13_482_37-LTW_ENG_20080511.0040.LDC2009T13_482_25,94062
54369@18_6,54369@18_9,54369@18,Dylan Baker-Becky Ann Baker,t,54369@18_6-54369@18_9,256261
AFP_ENG_20070511.0558.LDC2009T13_8_5,AFP_ENG_20070511.0558.LDC2009T13_8_2,AFP_ENG_20070511.0558.LDC2009T13_8,Brad Pitt-Angelina Jolie,t,AFP_ENG_20070511.0558.LDC2009T13_8_5-AFP_ENG_20070511.0558.LDC2009T13_8_2,462996
eng-NG-31-142302-10041706_561_0,eng-NG-31-142302-10041706_561_11,eng-NG-31-142302-10041706_561,Lolo Soetoro-Ann Dunham,t,eng-NG-31-142302-10041706_561_0-eng-NG-31-142302-10041706_561_11,429630
LTW_ENG_20070419.0053.LDC2009T13_241_7,LTW_ENG_20070419.0053.LDC2009T13_241_15,LTW_ENG_20070419.0053.LDC2009T13_241,Elizabeth Edwards-John Edwards,t,LTW_ENG_20070419.0053.LDC2009T13_241_7-LTW_ENG_20070419.0053.LDC2009T13_241_15,468497
eng-WL-11-174585-12939957_1661_10,eng-WL-11-174585-12939957_1661_3,eng-WL-11-174585-12939957_1661,Rob Zombie-Sheri Moon Zombie,t,eng-WL-11-174585-12939957_1661_10-eng-WL-11-174585-12939957_1661_3,40968
APW_ENG_20070330.0198.LDC2009T13_353_36,APW_ENG_20070330.0198.LDC2009T13_353_39,APW_ENG_20070330.0198.LDC2009T13_353,Will Arnett-Amy Poehler,t,APW_ENG_20070330.0198.LDC2009T13_353_36-APW_ENG_20070330.0198.LDC2009T13_353_39,176799
eng-WL-11-174595-12968251_907_31,eng-WL-11-174595-12968251_907_20,eng-WL-11-174595-12968251_907,Jessica Biel-Justin Timberlake,t,eng-WL-11-174595-12968251_907_31-eng-WL-11-174595-12968251_907_20,71263
APW_ENG_20070427.0011.LDC2009T13_273_52,APW_ENG_20070427.0011.LDC2009T13_273_32,APW_ENG_20070427.0011.LDC2009T13_273,Justin Timberlake-Cameron Diaz,t,APW_ENG_20070427.0011.LDC2009T13_273_52-APW_ENG_20070427.0011.LDC2009T13_273_32,9624
AFP_ENG_20081115.0271.LDC2009T13_695_31,AFP_ENG_20081115.0271.LDC2009T13_695_26,AFP_ENG_20081115.0271.LDC2009T13_695,Michelle Obama-Barack Obama,t,AFP_ENG_20081115.0271.LDC2009T13_695_31-AFP_ENG_20081115.0271.LDC2009T13_695_26,76310
LTW_ENG_20070810.0015.LDC2009T13_358_29,LTW_ENG_20070810.0015.LDC2009T13_358_26,LTW_ENG_20070810.0015.LDC2009T13_358,Mary Ford-Les Paul,t,LTW_ENG_20070810.0015.LDC2009T13_358_29-LTW_ENG_20070810.0015.LDC2009T13_358_26,426060
AFP_ENG_20080202.0016.LDC2009T13_5_2,AFP_ENG_20080202.0016.LDC2009T13_5_10,AFP_ENG_20080202.0016.LDC2009T13_5,Nicolas Sarkozy-Carla Bruni,t,AFP_ENG_20080202.0016.LDC2009T13_5_2-AFP_ENG_20080202.0016.LDC2009T13_5_10,320368
eng-WL-11-174594-12963613_204_14,eng-WL-11-174594-12963613_204_0,eng-WL-11-174594-12963613_204,Kevin Federline-Britney Spears,t,eng-WL-11-174594-12963613_204_14-eng-WL-11-174594-12963613_204_0,36896
LTW_ENG_20070924.0030.LDC2009T13_199_34,LTW_ENG_20070924.0030.LDC2009T13_199_31,LTW_ENG_20070924.0030.LDC2009T13_199,Judy Woodruff-Al Hunt,t,LTW_ENG_20070924.0030.LDC2009T13_199_34-LTW_ENG_20070924.0030.LDC2009T13_199_31,334139
NYT_ENG_20080131.0044.LDC2009T13_9_0,NYT_ENG_20080131.0044.LDC2009T13_9_8,NYT_ENG_20080131.0044.LDC2009T13_9,Bill Clinton-Hillary Rodham Clinton,t,NYT_ENG_20080131.0044.LDC2009T13_9_0-NYT_ENG_20080131.0044.LDC2009T13_9_8,72287
APW_ENG_20070830.0743.LDC2009T13_16_0,APW_ENG_20070830.0743.LDC2009T13_16_7,APW_ENG_20070830.0743.LDC2009T13_16,Bobby Brown-Whitney Houston,t,APW_ENG_20070830.0743.LDC2009T13_16_0-APW_ENG_20070830.0743.LDC2009T13_16_7,2125
eng-WL-11-174611-12972075_67_21,eng-WL-11-174611-12972075_67_28,eng-WL-11-174611-12972075_67,Urvashi Vaid-Kate Clinton,t,eng-WL-11-174611-12972075_67_21-eng-WL-11-174611-12972075_67_28,388298
LTW_ENG_20071201.0018.LDC2009T13_52_25,LTW_ENG_20071201.0018.LDC2009T13_52_14,LTW_ENG_20071201.0018.LDC2009T13_52,John Lynch-Susan Lynch,t,LTW_ENG_20071201.0018.LDC2009T13_52_25-LTW_ENG_20071201.0018.LDC2009T13_52_14,399055
APW_ENG_20070101.0698.LDC2009T13_256_9,APW_ENG_20070101.0698.LDC2009T13_256_2,APW_ENG_20070101.0698.LDC2009T13_256,Hillary Rodham Clinton-Bill Clinton,t,APW_ENG_20070101.0698.LDC2009T13_256_9-APW_ENG_20070101.0698.LDC2009T13_256_2,428006
LTW_ENG_20080813.0110.LDC2009T13_273_8,LTW_ENG_20080813.0110.LDC2009T13_273_2,LTW_ENG_20080813.0110.LDC2009T13_273,Nancy Tellem-Arn Tellem,t,LTW_ENG_20080813.0110.LDC2009T13_273_8-LTW_ENG_20080813.0110.LDC2009T13_273_2,80800
LTW_ENG_20070612.0032.LDC2009T13_2_6,LTW_ENG_20070612.0032.LDC2009T13_2_26,LTW_ENG_20070612.0032.LDC2009T13_2,Hillary Rodham Clinton-Bill Clinton,t,LTW_ENG_20070612.0032.LDC2009T13_2_6-LTW_ENG_20070612.0032.LDC2009T13_2_26,107241
APW_ENG_20080801.0509.LDC2009T13_135_7,APW_ENG_20080801.0509.LDC2009T13_135_2,APW_ENG_20080801.0509.LDC2009T13_135,Bun Rany-Hun Sen,t,APW_ENG_20080801.0509.LDC2009T13_135_7-APW_ENG_20080801.0509.LDC2009T13_135_2,359171
eng-WL-107-174567-12933925_10_12,eng-WL-107-174567-12933925_10_7,eng-WL-107-174567-12933925_10,Peter Andre-Katie Price,t,eng-WL-107-174567-12933925_10_12-eng-WL-107-174567-12933925_10_7,213170
APW_ENG_20080909.0060.LDC2009T13_859_36,APW_ENG_20080909.0060.LDC2009T13_859_12,APW_ENG_20080909.0060.LDC2009T13_859,Tom Cruise-Nicole Kidman,t,APW_ENG_20080909.0060.LDC2009T13_859_36-APW_ENG_20080909.0060.LDC2009T13_859_12,380269
APW_ENG_20070906.1112.LDC2009T13_82_16,APW_ENG_20070906.1112.LDC2009T13_82_11,APW_ENG_20070906.1112.LDC2009T13_82,Guy Ritchie-Madonna,t,APW_ENG_20070906.1112.LDC2009T13_82_16-APW_ENG_20070906.1112.LDC2009T13_82_11,247962
NYT_ENG_20070712.0083.LDC2009T13_28_3,NYT_ENG_20070712.0083.LDC2009T13_28_16,NYT_ENG_20070712.0083.LDC2009T13_28,John Cassavetes-Gena Rowlands,t,NYT_ENG_20070712.0083.LDC2009T13_28_3-NYT_ENG_20070712.0083.LDC2009T13_28_16,355453
eng-WL-11-174583-12936506_77_15,eng-WL-11-174583-12936506_77_12,eng-WL-11-174583-12936506_77,Brad Pitt-Angelina Jolie,t,eng-WL-11-174583-12936506_77_15-eng-WL-11-174583-12936506_77_12,182828
APW_ENG_20070617.0799.LDC2009T13_125_40,APW_ENG_20070617.0799.LDC2009T13_125_37,APW_ENG_20070617.0799.LDC2009T13_125,Katie Holmes-Tom Cruise,t,APW_ENG_20070617.0799.LDC2009T13_125_40-APW_ENG_20070617.0799.LDC2009T13_125_37,424573
LTW_ENG_20070620.0066.LDC2009T13_1446_26,LTW_ENG_20070620.0066.LDC2009T13_1446_23,LTW_ENG_20070620.0066.LDC2009T13_1446,Daniel Pearl-Mariane Pearl,t,LTW_ENG_20070620.0066.LDC2009T13_1446_26-LTW_ENG_20070620.0066.LDC2009T13_1446_23,287139
NYT_ENG_20070126.0288.LDC2009T13_1252_19,NYT_ENG_20070126.0288.LDC2009T13_1252_22,NYT_ENG_20070126.0288.LDC2009T13_1252,Nick Lachey-Jessica Simpson,t,NYT_ENG_20070126.0288.LDC2009T13_1252_19-NYT_ENG_20070126.0288.LDC2009T13_1252_22,104975
eng-NG-31-132686-9451910_145_1,eng-NG-31-132686-9451910_145_5,eng-NG-31-132686-9451910_145,Tom Cruise-Katie Holmes,t,eng-NG-31-132686-9451910_145_1-eng-NG-31-132686-9451910_145_5,433608
APW_ENG_20080512.0424.LDC2009T13_0_0,APW_ENG_20080512.0424.LDC2009T13_0_3,APW_ENG_20080512.0424.LDC2009T13_0,Paul McCartney-Heather Mills,t,APW_ENG_20080512.0424.LDC2009T13_0_0-APW_ENG_20080512.0424.LDC2009T13_0_3,357987
APW_ENG_20081023.0034.LDC2009T13_372_8,APW_ENG_20081023.0034.LDC2009T13_372_4,APW_ENG_20081023.0034.LDC2009T13_372,Portia de Rossi-Ellen DeGeneres,t,APW_ENG_20081023.0034.LDC2009T13_372_8-APW_ENG_20081023.0034.LDC2009T13_372_4,1195
eng-WL-11-174595-12968488_3070_7,eng-WL-11-174595-12968488_3070_24,eng-WL-11-174595-12968488_3070,Heidi Montag-Spencer Pratt,t,eng-WL-11-174595-12968488_3070_7-eng-WL-11-174595-12968488_3070_24,395918
APW_ENG_20081130.0063.LDC2009T13_277_22,APW_ENG_20081130.0063.LDC2009T13_277_41,APW_ENG_20081130.0063.LDC2009T13_277,Abraham-Sarah,t,APW_ENG_20081130.0063.LDC2009T13_277_22-APW_ENG_20081130.0063.LDC2009T13_277_41,316901
APW_ENG_20080124.1096.LDC2009T13_799_5,APW_ENG_20080124.1096.LDC2009T13_799_25,APW_ENG_20080124.1096.LDC2009T13_799,Hillary Rodham Clinton-Bill Clinton,t,APW_ENG_20080124.1096.LDC2009T13_799_5-APW_ENG_20080124.1096.LDC2009T13_799_25,179388
56113@66_17,56113@66_14,56113@66,Katie Holmes-Tom Cruise,t,56113@66_17-56113@66_14,214399
APW_ENG_20080804.0965.LDC2009T13_686_12,APW_ENG_20080804.0965.LDC2009T13_686_0,APW_ENG_20080804.0965.LDC2009T13_686,Brad Altman-George Takei,t,APW_ENG_20080804.0965.LDC2009T13_686_12-APW_ENG_20080804.0965.LDC2009T13_686_0,73633
103534@29_25,103534@29_15,103534@29,Kwame Kilpatrick-Carlita Kilpatrick,t,103534@29_25-103534@29_15,497975
32666@33_36,32666@33_11,32666@33,Kim Basinger-Alec Baldwin,t,32666@33_36-32666@33_11,395758
LTW_ENG_20070302.0014.LDC2009T13_362_3,LTW_ENG_20070302.0014.LDC2009T13_362_12,LTW_ENG_20070302.0014.LDC2009T13_362,Niki Tsongas-Paul Tsongas,t,LTW_ENG_20070302.0014.LDC2009T13_362_3-LTW_ENG_20070302.0014.LDC2009T13_362_12,432137
eng-WL-11-174583-12935662_86_23,eng-WL-11-174583-12935662_86_17,eng-WL-11-174583-12935662_86,Brad Pitt-Jennifer Aniston,t,eng-WL-11-174583-12935662_86_23-eng-WL-11-174583-12935662_86_17,468356
AFP_ENG_20080424.5000.LDC2009T13_9_5,AFP_ENG_20080424.5000.LDC2009T13_9_64,AFP_ENG_20080424.5000.LDC2009T13_9,Yoko Ono-Anthony Cox,t,AFP_ENG_20080424.5000.LDC2009T13_9_5-AFP_ENG_20080424.5000.LDC2009T13_9_64,36475
NYT_ENG_20081223.0017.LDC2009T13_666_13,NYT_ENG_20081223.0017.LDC2009T13_666_10,NYT_ENG_20081223.0017.LDC2009T13_666,Jessica Tandy-Hume Cronyn,t,NYT_ENG_20081223.0017.LDC2009T13_666_13-NYT_ENG_20081223.0017.LDC2009T13_666_10,10065
eng-WL-11-174595-12967416_880_0,eng-WL-11-174595-12967416_880_9,eng-WL-11-174595-12967416_880,Fergie-Josh Duhamel,t,eng-WL-11-174595-12967416_880_0-eng-WL-11-174595-12967416_880_9,213533
LTW_ENG_20081122.0048.LDC2009T13_474_12,LTW_ENG_20081122.0048.LDC2009T13_474_40,LTW_ENG_20081122.0048.LDC2009T13_474,Robert Stack-Rosemarie Stack,t,LTW_ENG_20081122.0048.LDC2009T13_474_12-LTW_ENG_20081122.0048.LDC2009T13_474_40,11574
LTW_ENG_20070208.0127.LDC2009T13_180_53,LTW_ENG_20070208.0127.LDC2009T13_180_50,LTW_ENG_20070208.0127.LDC2009T13_180,Jack Nicholson-Anjelica Huston,t,LTW_ENG_20070208.0127.LDC2009T13_180_53-LTW_ENG_20070208.0127.LDC2009T13_180_50,8422
eng-WL-11-174587-12961951_11_6,eng-WL-11-174587-12961951_11_9,eng-WL-11-174587-12961951_11,Heidi Montag-Spencer Pratt,t,eng-WL-11-174587-12961951_11_6-eng-WL-11-174587-12961951_11_9,318559
APW_ENG_20080422.1014.LDC2009T13_130_9,APW_ENG_20080422.1014.LDC2009T13_130_0,APW_ENG_20080422.1014.LDC2009T13_130,Paul McCartney-Linda McCartney,t,APW_ENG_20080422.1014.LDC2009T13_130_9-APW_ENG_20080422.1014.LDC2009T13_130_0,337411
NYT_ENG_20070719.0206.LDC2009T13_565_21,NYT_ENG_20070719.0206.LDC2009T13_565_13,NYT_ENG_20070719.0206.LDC2009T13_565,John Edwards-Elizabeth Edwards,t,NYT_ENG_20070719.0206.LDC2009T13_565_21-NYT_ENG_20070719.0206.LDC2009T13_565_13,321783
eng-WL-107-174567-12933667_0_3,eng-WL-107-174567-12933667_0_0,eng-WL-107-174567-12933667_0,Tony Parker-Eva Longoria,t,eng-WL-107-174567-12933667_0_3-eng-WL-107-174567-12933667_0_0,355156
XIN_ENG_20070504.0016.LDC2009T13_295_27,XIN_ENG_20070504.0016.LDC2009T13_295_35,XIN_ENG_20070504.0016.LDC2009T13_295,Nancy Reagan-Ronald Reagan,t,XIN_ENG_20070504.0016.LDC2009T13_295_27-XIN_ENG_20070504.0016.LDC2009T13_295_35,344859
LTW_ENG_20081124.0026.LDC2009T13_873_6,LTW_ENG_20081124.0026.LDC2009T13_873_27,LTW_ENG_20081124.0026.LDC2009T13_873,Spencer Pratt-Heidi Montag,t,LTW_ENG_20081124.0026.LDC2009T13_873_6-LTW_ENG_20081124.0026.LDC2009T13_873_27,71368
1491@14_29,1491@14_21,1491@14,Ronald Reagan-Nancy Reagan,t,1491@14_29-1491@14_21,149481
LTW_ENG_20080826.0092.LDC2009T13_431_0,LTW_ENG_20080826.0092.LDC2009T13_431_9,LTW_ENG_20080826.0092.LDC2009T13_431,Cindy McCain-John McCain,t,LTW_ENG_20080826.0092.LDC2009T13_431_0-LTW_ENG_20080826.0092.LDC2009T13_431_9,248981
APW_ENG_20070925.1366.LDC2009T13_378_18,APW_ENG_20070925.1366.LDC2009T13_378_6,APW_ENG_20070925.1366.LDC2009T13_378,Keith Urban-Nicole Kidman,t,APW_ENG_20070925.1366.LDC2009T13_378_18-APW_ENG_20070925.1366.LDC2009T13_378_6,17637
APW_ENG_20081117.0155.LDC2009T13_623_4,APW_ENG_20081117.0155.LDC2009T13_623_15,APW_ENG_20081117.0155.LDC2009T13_623,Barack Obama-Michelle Obama,t,APW_ENG_20081117.0155.LDC2009T13_623_4-APW_ENG_20081117.0155.LDC2009T13_623_15,497117
eng-WL-11-174594-12961370_0_8,eng-WL-11-174594-12961370_0_0,eng-WL-11-174594-12961370_0,Katie Holmes-Tom Cruise,t,eng-WL-11-174594-12961370_0_8-eng-WL-11-174594-12961370_0_0,292119
eng-NG-31-141957-9980242_276_19,eng-NG-31-141957-9980242_276_16,eng-NG-31-141957-9980242_276,Rhea Perlman-Danny DeVito,t,eng-NG-31-141957-9980242_276_19-eng-NG-31-141957-9980242_276_16,38867
LTW_ENG_20070310.0068.LDC2009T13_159_40,LTW_ENG_20070310.0068.LDC2009T13_159_51,LTW_ENG_20070310.0068.LDC2009T13_159,Valerie Plame-Joseph C. Wilson,t,LTW_ENG_20070310.0068.LDC2009T13_159_40-LTW_ENG_20070310.0068.LDC2009T13_159_51,40500
NYT_ENG_20070303.0063.LDC2009T13_875_28,NYT_ENG_20070303.0063.LDC2009T13_875_36,NYT_ENG_20070303.0063.LDC2009T13_875,Suha Arafat-Yasser Arafat,t,NYT_ENG_20070303.0063.LDC2009T13_875_28-NYT_ENG_20070303.0063.LDC2009T13_875_36,4673
eng-WL-11-174595-12968020_1845_3,eng-WL-11-174595-12968020_1845_0,eng-WL-11-174595-12968020_1845,Kevin Federline-Shar Jackson,t,eng-WL-11-174595-12968020_1845_3-eng-WL-11-174595-12968020_1845_0,148970
APW_ENG_20070502.1188.LDC2009T13_70_23,APW_ENG_20070502.1188.LDC2009T13_70_20,APW_ENG_20070502.1188.LDC2009T13_70,Britney Spears-Kevin Federline,t,APW_ENG_20070502.1188.LDC2009T13_70_23-APW_ENG_20070502.1188.LDC2009T13_70_20,177155
eng-WL-11-174595-12968506_1943_14,eng-WL-11-174595-12968506_1943_42,eng-WL-11-174595-12968506_1943,Eddie Murphy-Melanie Brown,t,eng-WL-11-174595-12968506_1943_14-eng-WL-11-174595-12968506_1943_42,111185
eng-WL-11-174595-12967598_66_15,eng-WL-11-174595-12967598_66_60,eng-WL-11-174595-12967598_66,Britney Spears-Kevin Federline,t,eng-WL-11-174595-12967598_66_15-eng-WL-11-174595-12967598_66_60,82063
XIN_ENG_20070402.0131.LDC2009T13_100_21,XIN_ENG_20070402.0131.LDC2009T13_100_25,XIN_ENG_20070402.0131.LDC2009T13_100,Mao Anqing-Shao Hua,t,XIN_ENG_20070402.0131.LDC2009T13_100_21-XIN_ENG_20070402.0131.LDC2009T13_100_25,74958
APW_ENG_20080826.0057.LDC2009T13_49_11,APW_ENG_20080826.0057.LDC2009T13_49_20,APW_ENG_20080826.0057.LDC2009T13_49,Asif Ali Zardari-Benazir Bhutto,t,APW_ENG_20080826.0057.LDC2009T13_49_11-APW_ENG_20080826.0057.LDC2009T13_49_20,188467
131700@0_23,131700@0_14,131700@0,Benazir Bhutto-Asif Ali Zardari,t,131700@0_23-131700@0_14,498061
eng-WL-11-174595-12967844_546_12,eng-WL-11-174595-12967844_546_33,eng-WL-11-174595-12967844_546,Nicole Kidman-Tom Cruise,t,eng-WL-11-174595-12967844_546_12-eng-WL-11-174595-12967844_546_33,468134
LTW_ENG_20070826.0009.LDC2009T13_1200_29,LTW_ENG_20070826.0009.LDC2009T13_1200_35,LTW_ENG_20070826.0009.LDC2009T13_1200,Tori Spelling-Dean McDermott,t,LTW_ENG_20070826.0009.LDC2009T13_1200_29-LTW_ENG_20070826.0009.LDC2009T13_1200_35,498773
eng-WL-11-174595-12967914_326_5,eng-WL-11-174595-12967914_326_53,eng-WL-11-174595-12967914_326,Demi Moore-Ashton Kutcher,t,eng-WL-11-174595-12967914_326_5-eng-WL-11-174595-12967914_326_53,172108
eng-WL-11-174595-12968165_471_0,eng-WL-11-174595-12968165_471_4,eng-WL-11-174595-12968165_471,Gwen Stefani-Gavin Rossdale,t,eng-WL-11-174595-12968165_471_0-eng-WL-11-174595-12968165_471_4,373538
NYT_ENG_20070622.0084.LDC2009T13_14_12,NYT_ENG_20070622.0084.LDC2009T13_14_8,NYT_ENG_20070622.0084.LDC2009T13_14,Loren Horsley-Taika Waititi,t,NYT_ENG_20070622.0084.LDC2009T13_14_12-NYT_ENG_20070622.0084.LDC2009T13_14_8,426872
NYT_ENG_20080809.0028.LDC2009T13_679_14,NYT_ENG_20080809.0028.LDC2009T13_679_4,NYT_ENG_20080809.0028.LDC2009T13_679,Benazir Bhutto-Asif Ali Zardari,t,NYT_ENG_20080809.0028.LDC2009T13_679_14-NYT_ENG_20080809.0028.LDC2009T13_679_4,501533
NYT_ENG_20070206.0195.LDC2009T13_457_0,NYT_ENG_20070206.0195.LDC2009T13_457_11,NYT_ENG_20070206.0195.LDC2009T13_457,Elizabeth Taylor-Richard Burton,t,NYT_ENG_20070206.0195.LDC2009T13_457_0-NYT_ENG_20070206.0195.LDC2009T13_457_11,392234
APW_ENG_20080212.1245.LDC2009T13_34_29,APW_ENG_20080212.1245.LDC2009T13_34_11,APW_ENG_20080212.1245.LDC2009T13_34,Nicolas Sarkozy-Carla Bruni,t,APW_ENG_20080212.1245.LDC2009T13_34_29-APW_ENG_20080212.1245.LDC2009T13_34_11,429527
